weight_decay,num_layers_temporal,num_layers_spatial,nhead_temporal,nhead_spatial,learning_rate,dropout_rate,dim_feedforward,d_model,batch_size,scheduler_type,pct_start,aug_p,aug_channel_dropout,aug_mixup_alpha,aug_noise_std,aug_magnitude_range,aug_stretch_range,MAE,MSE,RMSE,R2,total_params,epochs_trained,overfit_ratio,best_val_loss,time_seconds,iteration
0.01,4,3,2,8,0.0003,0.5,2048,128,64,ReduceLROnPlateau,0.1,0.8,0.25,0.5,0.1,"(0.5, 2.0)","(0.9, 1.1)",0.3039666200188971,0.3204550151130652,0.5660874624234891,0.9138295914259261,3217154,35,3.6502431765530505,0.3214857543008898,456.1383831501007,149
0.01,4,3,4,8,0.0005,0.4,1024,160,64,ReduceLROnPlateau,0.1,0.8,0.25,0.5,0.1,"(0.5, 2.0)","(0.9, 1.1)",0.30491850064000686,0.3240836689664576,0.5692834697814944,0.9128538457818444,3034818,24,,0.33658268424191157,323.40424942970276,151
0.001,2,3,2,8,0.0005,0.5,512,192,64,ReduceLROnPlateau,0.1,0.8,0.25,0.5,0.1,"(0.5, 2.0)","(0.9, 1.1)",0.3235643249479837,0.324194798888477,0.569381066499824,0.9128239629267365,2457794,22,,0.3754673489908124,247.0571391582489,13
0.005,3,3,2,8,0.0003,0.5,512,160,128,ReduceLROnPlateau,0.1,0.8,0.25,0.5,0.1,"(0.5, 2.0)","(0.9, 1.1)",0.3157001366897669,0.32461124010272757,0.569746645538811,0.9127119818127372,1800098,36,,0.3741803565377681,289.84502053260803,85
0.005,4,4,2,8,0.0005,0.5,1024,160,64,ReduceLROnPlateau,0.1,0.8,0.25,0.5,0.1,"(0.5, 2.0)","(0.9, 1.1)",0.32285783574438953,0.32727645700783975,0.5720808133540572,0.9119953045294341,3034818,41,6.106236037515136,0.3277027478029383,521.1081299781799,162
0.001,3,3,4,8,0.0005,0.5,512,160,64,ReduceLROnPlateau,0.1,0.8,0.25,0.5,0.1,"(0.5, 2.0)","(0.9, 1.1)",0.35368602531343496,0.3296160063607154,0.574121943806989,0.9113661993068325,1800098,32,,0.3299959783346601,338.95743894577026,36
0.005,2,4,2,8,0.0005,0.4,1024,256,128,ReduceLROnPlateau,0.1,0.8,0.25,0.5,0.1,"(0.5, 2.0)","(0.9, 1.1)",0.3123434611921103,0.3312112336982698,0.5755095426648196,0.9109372424019232,6438402,21,,0.3884641897338544,280.49295377731323,68
0.005,4,2,4,8,0.0005,0.6,512,256,128,ReduceLROnPlateau,0.1,0.8,0.25,0.5,0.1,"(0.5, 2.0)","(0.9, 1.1)",0.2995517956043935,0.33304890129055836,0.5771038912453791,0.9104430932708978,5387778,26,,0.41651634600653475,321.8119375705719,139
0.01,2,2,4,8,0.001,0.5,512,160,128,ReduceLROnPlateau,0.1,0.8,0.25,0.5,0.1,"(0.5, 2.0)","(0.9, 1.1)",0.3107263846708278,0.334064861190672,0.5779834436994472,0.9101699014793548,1222786,25,,0.40951314160610086,153.65075016021729,173
0.001,4,3,4,8,0.0003,0.6,512,192,128,ReduceLROnPlateau,0.1,0.8,0.25,0.5,0.1,"(0.5, 2.0)","(0.9, 1.1)",0.30977068778351563,0.3366746884243332,0.580236752045519,0.9094681184882134,3248770,27,,0.4608735323175844,291.80340218544006,216
0.005,4,3,4,8,0.0005,0.5,512,128,64,ReduceLROnPlateau,0.1,0.8,0.25,0.5,0.1,"(0.5, 2.0)","(0.9, 1.1)",0.31533881739328,0.3388911076891248,0.5821435456046256,0.9088721229674344,1638146,48,,0.34755636712526433,536.7598733901978,99
0.005,4,3,2,8,0.001,0.4,512,128,64,ReduceLROnPlateau,0.1,0.8,0.25,0.5,0.1,"(0.5, 2.0)","(0.9, 1.1)",0.3148751479324013,0.33944223125842743,0.5826167104181165,0.9087239257450416,1638146,27,,0.3478430593437994,299.59600257873535,174
0.001,4,4,2,8,0.0003,0.6,2048,128,128,ReduceLROnPlateau,0.1,0.8,0.25,0.5,0.1,"(0.5, 2.0)","(0.9, 1.1)",0.309734523590601,0.3406035763208732,0.5836125224160917,0.9084116398583902,3217154,51,3.8276026334391924,0.3724850698847209,515.5902512073517,165
0.005,3,2,4,8,0.0003,0.5,512,256,128,ReduceLROnPlateau,0.1,0.8,0.25,0.5,0.1,"(0.5, 2.0)","(0.9, 1.1)",0.31962707520414363,0.3418684652856264,0.5846951900654104,0.9080715109986339,4071170,39,,0.34378665239066,367.9873332977295,128
0.01,4,4,2,8,0.0003,0.6,2048,128,64,ReduceLROnPlateau,0.1,0.8,0.25,0.5,0.1,"(0.5, 2.0)","(0.9, 1.1)",0.3004640981046579,0.34537657147740325,0.5876874777272383,0.9071281806414542,3217154,58,5.208097358233735,0.391660682484787,759.7153472900391,9
0.01,2,3,2,8,0.0003,0.5,512,128,128,ReduceLROnPlateau,0.1,0.8,0.25,0.5,0.1,"(0.5, 2.0)","(0.9, 1.1)",0.30927681554081465,0.3476761586725252,0.589640703032385,0.9065098212499325,1241730,64,,0.35630277543337785,432.4541747570038,23
0.01,3,2,2,8,0.0003,0.5,2048,128,128,ReduceLROnPlateau,0.1,0.8,0.25,0.5,0.1,"(0.5, 2.0)","(0.9, 1.1)",0.29757618379351436,0.34817794560697446,0.5900660519017972,0.9063748906571211,2425986,36,,0.45364286448731067,292.7395658493042,133
0.001,4,3,2,8,0.001,0.4,1024,160,128,ReduceLROnPlateau,0.1,0.8,0.25,0.5,0.1,"(0.5, 2.0)","(0.9, 1.1)",0.3857433887347635,0.3483462610095243,0.5902086588737278,0.9063296306164819,3034818,24,,0.34833499805894186,262.31134366989136,61
0.001,2,4,4,8,0.0005,0.5,2048,256,64,ReduceLROnPlateau,0.1,0.8,0.25,0.5,0.1,"(0.5, 2.0)","(0.9, 1.1)",0.3324831227393568,0.34895706232064283,0.5907258774767217,0.9061653860390704,8539650,26,,0.3498695860516953,427.24189281463623,88
